u,v
10715828628,12133440224
10715828628,10715828635
10715828628,10715828632
10715828634,10715828632
10719101875,10719101874
10719101887,10719101888
10719101887,10719101885
10719101887,13526674245
10719101902,10719101904
10719110109,10719110110
10719110116,10719110115
10719110116,10719110117
10719110116,10719110119
10719110131,10719110132
10719110154,10719110156
10719110156,538083255
10719110156,10719110154
10719134703,10719134704
10719134703,10719137112
10719134703,10719137110
10719134704,10719134703
10719134704,10719137107
10719134704,10719137105
10719137123,10719137154
10719137123,10719137138
10719137123,10719137128
10719137154,10719137155
10719137154,10719137123
10719137154,10719137151
10719137138,10719137123
10719137138,10719137133
10719137138,10719137128
10719137128,10719137127
10719137128,10719137123
10719137128,10719137138
10719137133,10719137134
10719137133,10719137138
10719137133,10719137151
10719137134,10719137133
10719137151,10719137133
10719137151,10719137155
10719137151,10719137148
10719137151,10719137154
10719137147,10719137156
10719137148,10719137151
10719137155,10719137156
10719137155,10719137154
10719137155,10719137151
10722060999,10722060998
10722085904,10722143206
11629735588,10722143215
11629735588,11629735590
11629735588,11629735585
10722255872,10722255874
11036255801,10733105437
11036255801,10733105438
11036255801,11036255800
12202471728,10740792987
12202471728,12202471723
12202471728,12202471743
12202471746,10740792987
12202471746,12202471745
12202471746,12202471744
12202471747,12202471744
12202471747,10740792989
12202471747,12202471745
10747337000,10747336998
10751710225,10751710226
10751710232,10751710233
10833621040,10833621043
10833621040,12964012613
10833621040,11755811123
10833621043,11854029423
10833621043,12964012613
10833621043,10833621040
11755811123,11854039853
11755811123,10833621040
11755811123,11854029423
10842119835,10842119836
10846732712,8734085630
10846732712,10846732710
10859807372,10859807371
10859807377,10859807376
10859807379,10859807378
10859807381,10859807380
10859807384,10859807385
10859807384,10859807380
10859807384,10859807382
10859807383,10859807382
10859807385,10859807384
10868028626,10868028625
10868028636,10868028635
10868028636,10868028625
10868028636,10868028648
10868028628,10868028629
10868028628,10868028629
10868028628,10868028627
10868028635,10868028636
10868028635,10868028638
10868028635,10868028627
10868028629,10868028630
10868028629,10868028628
10868028629,10868028628
10901463775,10901463773
10901463775,10868028630
10901463775,10901463772
10868028638,10868028639
10868028638,10868028635
10868028638,10868028648
10868028648,10868028646
10868028648,10868028638
10868028648,10868028636
10868028639,10868028640
10868028639,10868028638
10868028639,10868028646
10868028640,10868028639
10868028640,10901463771
10868028640,10868028642
10868028646,10868028647
10868028646,10868028645
10868028646,10868028639
10868028646,10868028648
10901463771,10868028640
10901463771,10868028647
10901463771,10868028642
10868028642,10868028643
10868028642,10901463771
10868028642,10868028640
10868028643,10901463773
10868028643,10868028642
10868028643,10868028647
10901463773,10901463775
10901463773,10868028643
10901463773,10901463772
10868028647,10868028643
10868028647,10868028646
10868028647,10901463771
10868028647,10901463772
10901463772,10901463773
10901463772,10868028647
10901463772,10901463775
10868028654,10868028655
10868028654,10868028673
10868028654,10868028657
10868028654,12497668364
10868028655,10868028654
10868028655,10868028667
10868028655,10868028656
10868028673,10868028670
10868028673,10868028654
10868028673,10868028666
10868028657,10868028656
10868028657,10868028654
10868028657,10868028659
12497668364,12497668394
12497668364,10868028654
12497668364,12497668381
10868028656,10868028657
10868028656,10868028655
10868028656,10868028658
10868028658,10868028659
10868028658,10868028659
10868028658,10868028656
10868028659,10868028658
10868028659,10868028658
10868028659,10868028657
10868028666,10868028667
10868028666,10868028673
10868028666,10868028672
10868028672,10868028669
10868028672,10868028666
10868028672,10868028670
10868028668,10868028670
10868028668,10868028669
10868028668,10868028669
10868028670,10868028668
10868028670,10868028673
10868028670,10868028672
10868028669,10868028672
10868028669,10868028668
10868028669,10868028668
10875033179,10875060324
10875033179,10875033187
10875033179,10875033180
10875060324,10875033181
10875060324,10875033179
10875060324,10875060325
10875033187,10875033179
10875033187,10887721305
10875033187,10875033188
10875033180,10875033188
10875033180,10875033182
10875033180,10875033179
10875033188,10875033189
10875033188,10875033180
10875033188,10875033187
10875033182,10875033180
10875033182,10875033184
10875033182,10875033181
10875033181,10875060323
10875033181,10875060324
10875033181,10875033182
10875033181,10887675598
10875060323,10875033183
10875060323,10875033181
10875060323,10875060322
10887675598,10875060322
10887675598,10875060315
10887675598,10875033181
10875033184,10875033182
10875033184,10875033186
10875033184,10875033183
10875033183,10875060321
10875033183,10875060323
10875033183,10875033184
10875060321,10875033185
10875060321,10875033183
10875060321,10875060320
10887721305,10875033187
10887721305,10875033190
10887721305,10887675604
10875033189,10875033192
10875033189,10875033188
10875033189,10875033190
10875033190,10887721305
10875033190,10875033191
10875033190,10875033189
10875033193,10875033194
10875033193,10887721306
10875033193,10875033195
10875033203,10875060343
10875033203,10875033201
10875033203,10875033204
10875033204,10875033202
10875033204,10875060307
10875033204,10875060305
10875033204,10875033203
10887675599,10875033202
10875060343,10875060306
10875060343,10875033203
10875060343,10875060341
10875060307,10875033204
10875060307,10875060310
10875060307,10875060308
10875060307,10875060306
10875060305,10875033204
10875060306,10875060335
10875060306,10875060343
10875060306,10875060307
10875060335,10875060333
10875060335,10875060306
10875060335,10875060339
10875060308,10875060307
10875060333,10875060309
10875060333,10875060335
10875060333,10875060338
10875060311,10875060310
10875060312,10875060313
10875060313,10875060315
10875060313,10875060325
10875060313,10875060312
10875060315,10887675598
10875060315,10875060313
10875060315,10875060314
10875060325,10875060313
10875060325,10875060326
10875060325,10875060324
10875060314,10875060315
10875060316,10875060317
10875060317,10875060319
10875060317,10875060322
10875060317,10875060316
10875060319,10875060320
10875060319,10875060317
10875060319,10875060318
10875060322,10875060317
10875060322,10887675598
10875060322,10875060323
10875060318,10875060319
10875060326,10875060325
10875060326,10887675604
10875060326,10875060327
10887675604,10875060326
10887675604,10875060328
10887675604,10887721305
10875060327,10875060326
10875060328,10887675604
10875060328,10875060330
10875060328,10875060329
10875060329,10875060328
10875060331,10875060330
10875060332,10875060344
10875060344,10875060340
10875060344,10875060332
10875060344,10875060345
10875060338,10875060333
10875060338,10875060336
10875060338,10875060339
10875060334,10875060345
10875060345,10875060341
10875060345,10875060334
10875060345,10875060344
10875060339,10875060335
10875060339,10875060337
10875060339,10875060338
10875060336,10875060338
10875060336,10875060340
10875060336,10875060337
10875060340,10875060336
10875060340,10875060344
10875060340,10875060341
10875060337,10875060339
10875060337,10875060341
10875060337,10875060336
10875060341,10875060337
10875060341,10875060345
10875060341,10875060340
10875060341,10875060343
12083996961,10875587557
12083996961,10875587553
12083996961,12083996963
10875587554,10875587557
10875587554,10875587560
10875587554,12083996963
10875587557,10875587554
10875587557,12083996961
10875587557,10875587556
10875587560,10875587556
10875587560,10875587554
10875587560,10875587562
12083996963,12083996965
12083996963,12083996961
12083996963,10875587554
10875587556,10875587560
10875587556,10875587562
10875587556,10875587557
10875587562,10875587556
10875587562,10875587560
10875587562,10875587561
10875599009,12039842007
10875599009,12039826499
10875599009,10875599015
12039826499,12105767556
12039826499,12039826500
12039826499,10875599009
10881721186,10881721184
10881754462,10881754461
10887721307,10887721306
10921990936,10921990935
10921990938,10921990939
10921990955,10921990956
10921990965,10921990967
10922061203,10922061204
10922098811,10922098810
10922098833,10922098848
10922098848,10922098833
10922098848,10922098847
10922098848,10922098849
10922098839,10922098844
10922098839,10922098845
10922098839,10922098841
10922098844,10922098849
10922098844,10922098839
10922098844,10922098841
10922098845,13090489898
10922098845,10922098839
10922098845,10922098847
10922098841,10922098840
10922098841,10922098839
10922098841,10922098844
10922098855,10922098854
10922098879,10922098878
13351969704,13351969705
13351969704,10928002546
13351969704,10928002547
13351969704,13351921700
10928002547,10928002553
10928002547,10928002554
10928002547,13351969704
10928002547,12509044312
10928002553,13351921629
10928002553,10928002547
10928002553,13351921628
13351921629,10928002553
13351921629,13351921624
13351921629,13351921624
13351921628,13351921699
13351921628,13351921627
13351921628,10928002553
10928812702,10928812701
10928812702,10928812805
10928812702,13617166671
10928812805,10928812702
13617166671,10928812702
10929006530,10929006529
10929006530,10929006520
10929006530,10929006525
10929006526,10929006525
10929006526,10929006527
10929006526,3210988657
10929006527,10929006526
10929006527,13612885065
10929006527,13612885042
10929006527,13612885044
13612885065,10929006527
13612885065,10929006528
13612885065,10929006528
13612885042,10929006527
13612885044,10929006527
10929006528,13612885065
10929006528,13612885065
10929006528,10929006529
11793918145,10933913990
10964162071,10964162063
10964928045,10964928047
10964928045,10964928047
10964928045,10964928051
10964928047,10964928046
10964928047,10964928045
10964928047,10964928045
10964992595,10964967884
10964992595,10964992592
10964992596,10964967884
10964992596,10964992604
10964992607,10964967885
10964992607,5690230810
10964992592,10964992593
10964992592,10964992617
10964992594,10964992609
10964992594,10964992593
10964992604,10964992607
10964992615,10964992611
10964992615,10964992594
10964992616,10964992615
10982117839,10982117844
11020622357,11020622358
11020622358,11020622360
11020622358,11020622357
11020622358,11793919246
11020622360,11020622362
11020622360,11020622358
11020622360,11020622359
11020622359,11020622360
11020622362,11020622367
11020622362,11020622360
11020622362,11020622361
11020622361,11020622362
11020622367,11020622364
11020622367,11020622362
11020622367,11020622368
11020622363,11020622364
11020622364,11020622369
11020622364,11020622367
11020622364,11020622363
11020622369,11020622366
11020622369,11020622364
11020622369,11020622370
11020622365,11020622366
11020622366,11020622371
11020622366,11020622369
11020622366,11020622365
11020622368,11020622367
11020622370,11020622369
11020622372,11020622371
11027951442,11027951458
11027951442,11027951432
11027951442,11793888587
11032452982,11032452985
11032452985,11032452982
11032452985,11032452986
11032452985,11032452987
11032452986,11032452985
11032452987,11032452990
11032452987,11032452985
11032452987,11032452989
11032452989,11032452987
11032821821,11032821822
12107810184,11036255800
12107810184,11036255803
12107810184,12107810185
12465038473,11036305126
11037221552,11037221553
11037221555,11037221554
11037221555,11037221553
11037221555,11037221556
11037221554,11037221555
11037221556,12106436327
11037221556,11037221555
11037221556,11037221565
12106436327,11037221556
11037221560,11037221565
11065359303,11065375419
11076697371,11076697381
11076697371,11076697367
11076697371,11076697386
11076697381,11076697371
11076697386,11076697371
11076697386,11076697389
11076697386,11076697388
11076697389,11076697386
11076697389,11076704023
11076697389,11076704006
11076697388,11076697386
11093245246,11093245364
11093245246,11093245241
11093245364,11093245246
11180933231,11093245250
11329828617,11132627338
11329828617,11329828674
11329828617,11329828677
11132627348,11132627338
11132627348,11132627342
11132627348,11132627342
11132627342,11132627343
11132627342,11132627348
11132627342,11132627348
11132627343,11132627342
11132627351,11132627350
11155456350,12249854232
11155456350,12286129004
11155456350,12286128989
12286129004,11155456350
12286129004,12286129003
12286129004,12286129005
12286128989,12286128986
12286128989,12286128986
12286128989,12286128990
12286128989,11155456350
11155459958,11155464317
11155459958,11957671229
11155459958,11155459987
11155464317,11155459996
11155464317,11155459958
11155464317,11155464310
11155459996,11155464317
11155459996,11155464319
11155459996,11155464319
11155464310,11155464311
11155464310,11155464312
11155464310,11155464317
11155464311,11155464310
11155464312,11155464310
11185779945,11185779946
13301733227,13301733258
13301733227,13301733226
13301733227,11189806155
11189806162,11189806163
13291589658,11189806165
13291589658,13291589659
13291589658,13291554277
11189806166,11189806167
11189806170,11189806172
11196633228,11196633227
11196633228,11196633228
11196633228,11196633228
13291341935,11201124910
13291341935,13291341937
13291341935,13291341936
11201124911,13291341937
13291341937,13291341935
13291341937,11201124911
13291341937,13291341938
11212240860,11212240862
11212240862,11212240863
11212240862,11212240864
11212240862,11212240860
11212240864,11212240862
11212240866,11212240865
11212240872,11212240870
11212240874,11212240873
11212240877,11212240876
11212240879,11212240878
11212240880,11212240881
11212240887,11212240886
11212240889,11212240888
11221563024,11221563031
11221580864,11221580869
11221580870,11221580875
13090137564,13090465302
13090137564,11231249032
13090137564,13090137572
11231249048,11231249151
11231249190,11231249158
11274348460,11387421526
11274348460,11387380429
11274348460,11274348461
11387421526,11387421531
11387421526,11387421531
11387421526,11274348460
11274348461,11274348460
11289711528,11289711529
11289711530,11289711531
11289711532,11289711534
11290890637,11290890635
11290890639,11290890638
11329636800,11329636988
11329636800,11329636934
11329636800,11329636803
11329636934,11329636800
11329636934,11329636939
11329636934,11329637028
11329636803,11329636802
11329636803,11329636805
11329636803,11329636800
11329636802,11329636803
11329636805,11329636804
11329636805,11329636803
11329636805,11329636809
11329636847,11329636855
11329636847,11329637010
11329636847,11329636853
11329637010,11329636847
11329637010,11329636856
11329637010,11329637014
11329636853,11329636852
11329636853,11329636847
11329636853,11329636855
11329636852,11329636853
11329636856,11329637010
11329636856,11329636858
11329636856,11329636857
11329636858,11329636856
11329636858,11329636860
11329636858,11329636859
11329636857,11329636856
11329636859,11329636858
11329636863,11329636860
11329636869,11329636864
11329636869,11329636899
11329636869,11329636870
11329636868,11329636864
11329636883,11329636879
11329636883,11329636884
11329636883,11329636882
11329636883,11329636864
11329636899,11329636869
11329636899,11329636871
11329636899,11329636901
11329636870,11329636869
11329636877,11329636872
11329636877,11329636871
11329636877,11329636878
11329636872,11329636877
11329636878,11329636877
11329636879,11329636880
11329636879,11329636883
11329636879,11329636881
11329636880,11329636879
11329636881,11329636879
11329636882,11329636883
11329636884,11329636883
11329636901,11329636900
11329636901,11329636899
11329636901,11329636902
11329636900,11329636901
11329636939,11329636944
11329636939,11329636944
11329636939,11329636934
11329637028,11329637048
11329637028,11329636934
11329637028,11329637031
11329636938,11329636944
11329636944,11329636939
11329636944,11329636939
11329636944,11329636938
11329636989,11329636988
11329636989,11329636991
11329636989,11329636993
11329636991,11329636989
11329636993,11329636989
11329636995,11329636994
11329636995,11329636998
11329636995,11329637002
11329636998,11329636995
11329637002,11329636995
11329637008,11329637016
11329637008,11329637011
11329637008,11329637014
11329637016,11329637048
11329637016,11329637008
11329637016,11329637021
11329637016,11329637051
11329637014,11329637008
11329637014,11329637015
11329637014,11329637010
11329637012,11329637011
11329637013,11329637011
11329637015,11329637014
11329637048,11329637028
11329637048,11329637016
11329637048,11329637049
11329637021,11329637016
11329637051,11329637016
11329637031,11329637028
11329637049,11329637048
11329828624,11329828672
11329828624,11329637070
11329828624,11329828626
11329637072,11329637070
11329645580,11329645582
11329645580,11329645570
11329645580,11329645581
11329645573,11329645570
11329645582,11329645584
11329645582,11329645580
11329645582,11329645583
11329645582,11329645589
11329645581,11329645580
11329645584,11329645601
11329645584,11329645582
11329645584,11329645586
11329645583,11329645582
11329645589,11329645582
11329645586,11329645584
11329645604,11329645605
11329645604,11329645606
11329645604,11329645601
11329645608,11329645601
11329645605,11329645604
11329828706,11329645606
11329828706,11329828684
11329828706,11329828709
11329818042,11329828598
11329818042,11329818044
11329818042,11329828606
11329818044,11329818043
11329818044,11329818042
11329818044,11329818045
11329828606,11329828608
11329828606,11329828607
11329828606,11329818042
11329818043,11329818044
11329818045,11329818044
11329818055,11329828602
11329818055,11329828608
11329818055,11329828600
11329828602,11329828592
11329828602,11329818055
11329828602,11329828603
11329828602,11329828605
11329828608,11329818055
11329828608,11329828606
11329828608,11329828609
11329828600,11329828597
11329828600,11329818055
11329828600,11329828601
11329818056,11329818057
11329818056,11329828592
11329818056,11329828604
11329818057,11329828589
11329818057,11329818056
11329818057,11329828591
11329828592,11329818056
11329828592,11329828602
11329828592,11329828593
11329828592,11329828604
11329828604,11329828603
11329828604,11329828592
11329828604,11329818056
11329828589,11329828587
11329828589,11329818057
11329828589,11329828590
11329828591,11329818057
11329828588,11329828587
11329828590,11329828589
11329828593,11329828592
11329828597,11329828918
11329828597,11329828600
11329828597,11329828613
11329828918,11329828597
11329828918,11329828601
11329828918,11329828916
11329828613,11329828597
11329828613,11329828599
11329828613,11329828916
11329828599,11329828613
11329828599,11329828598
11329828599,11329828610
11329828599,11329828916
11329828610,11329828599
11329828916,11329828613
11329828916,11329828599
11329828916,11329828918
11329828601,11329828600
11329828601,11329828918
11329828601,11329828603
11329828603,11329828604
11329828603,11329828602
11329828603,11329828601
11329828605,11329828602
11329828607,11329828606
11329828609,11329828608
11329828677,11329828617
11329828677,11329828675
11329828677,11329828621
11329828621,11329828677
11329828672,11329828624
11329828672,11329828673
11329828672,11329828627
11329828626,11329828624
11329828628,11329828627
11329828673,11329828672
11329828675,11329828676
11329828675,11329828674
11329828675,11329828677
11329828676,11329828675
11329828684,11329828706
11329828684,11329828682
11329828684,11329828708
11329828683,11329828682
11329828708,11329828685
11329828708,11329828684
11329828708,11329828709
11329828685,11329828708
11329828709,11329828707
11329828709,11329828706
11329828709,11329828708
11329828707,11329828709
11329828713,11329828710
11329828713,11329828772
11329828713,11329828717
11329828712,11329828710
11329828772,11329828713
11329828772,11329828716
11329828772,11329828773
11329828717,11329828715
11329828717,11329828716
11329828717,11329828713
11329828715,11329828717
11329828773,11329828772
11329832284,11329832282
11368414165,11368414109
11368414165,11368420976
11368414165,11368420975
11368421220,11368421217
11383892454,11383892463
11383892463,11383892454
11383892463,13520233840
11383892463,11383894278
11383892465,11383894284
11383894284,11383892465
11383894284,11383894271
11383894284,11383894273
11383892468,11383894269
11383894271,11383894269
11383894271,11383894291
11383894271,11383894284
11383894273,11383894272
11383894273,11383894284
11383894273,11383894275
11387380375,11387380374
11387380386,11387380385
11387380411,11387380409
11387380417,11387380412
11387380417,11387380423
11387380417,11387380424
11387380417,11387380428
11387380416,11387380412
11387380424,11387380418
11387380424,11387380417
11387380424,11387380425
11387380428,11387380417
11387380418,11387380419
11387380418,11387380424
11387380418,11387380423
11387380419,11387380418
11387380425,11387380424
11387380456,11387380429
11387380456,11387380457
11387380456,11387380433
11387380433,11387380456
11387380435,11387380434
11387380457,11387380456
11387380468,11387421490
11387380468,11387421494
11387380468,11387421471
11387421494,11387380468
11387421494,11387421583
11387421494,11387421495
11387412817,11412766923
11387412817,11412766919
11387412817,11387412819
11412766919,11412766920
11412766919,11412766912
11412766919,11387412817
11387412819,11387412817
11387421583,11387421494
11387421583,11387421471
11387421583,11387421586
11387421493,11387421490
11387421495,11387421494
11387421547,11387421540
11387421547,11387421568
11387421547,11387421549
11387421576,11387421577
11387421576,11387421549
11387421576,11387421540
11387421569,11387421568
11387421575,11387421580
11387421577,11387421576
11387421581,11387421579
11387421581,11387421578
11387421581,11387421580
11387421579,11387421581
11387421586,11387421583
11387421635,11387421631
11387421637,11387421636
11387421640,11387421638
11387421646,11387421644
11387421652,11387421651
11387421684,11387421677
11387421684,11387421676
11387421684,11387421681
11387421677,11387421684
11387421681,11387421685
11387421681,11387421684
11387421681,11387421678
11387421713,11387421710
11412766914,11412766912
11412766920,11412766919
11412766926,11412766923
11412766951,11412766950
11412766954,11412766953
11412841282,11412841281
11412841305,11412841304
11420451525,12178934063
11420451525,11420451529
11420451533,11420451532
11420451534,11420451535
11420451534,11420451533
12094776769,11474825505
11478383912,11478383913
11504260428,11504260439
11504260428,11504260426
11504260428,11504260429
11504260427,11504260426
11504260439,11504260430
11504260439,11504260428
11504260439,11504260440
11504260429,11504260428
11504260430,11504260436
11504260430,11504260439
11504260430,11504260431
11504260431,11504260430
11504260438,11504260436
11504260440,11504260439
11504260442,11504260441
11504343326,11504343360
11504343326,11504343309
11504343326,11504343327
11504343313,11504343314
11504343313,11504343360
11504343313,11504343309
11504343314,11504343313
11504343360,11504343319
11504343360,11504343326
11504343360,11504343313
11504343315,11504343325
11504343315,11504343319
11504343315,11504343316
11504343325,11504343317
11504343325,11504343315
11504343325,11504343320
11504343319,11504343315
11504343319,11504343360
11504343319,11504343320
11504343316,11504343315
11504343318,11504343317
11504343320,11504343319
11504343320,11504343331
11504343320,11504343325
11504343331,11504343320
11504343331,11504343327
11504343331,11504343327
11504343327,11504343326
11504343327,11504343331
11504343327,11504343331
11504343342,11504343340
11504343352,11504343343
11504343359,11504343356
11517427599,11517427595
11517427599,11504343363
11517427599,11517427601
11614910124,11504343363
11614910124,11614910125
11614910124,11504343366
11504343366,11614910124
11504343371,11504343368
11504343400,11504343397
11504343403,11504343403
11504343403,11504343403
11504343403,11504343401
11517365541,11517365540
11517373068,11517411572
11517373068,11517373066
11517373068,11517411573
11517411573,11517411575
11517411573,11517411572
11517411573,11517373068
11517411575,11517411574
11517411575,11517411573
11517411575,11517411576
11517411574,11517411575
11517411578,11517411579
11517411578,11517411577
11517411578,11517411580
11517411585,11517411584
11517411610,11517411608
11517411690,11517411688
11517427626,11517427620
11517472032,11517472028
11517472038,11517472039
11517472038,11517472037
11517472038,11530343256
11517472039,11517472038
11517472059,11517472052
11517472059,11828723504
11517472059,11828723502
11517472055,11517472054
11517472055,11828723504
11517472055,11828723502
11828723504,11517472055
11828723504,11517472059
11828723504,11828723502
11828723502,11517472059
11828723502,11517472055
11828723502,11828723504
11517472075,11517472062
11517472075,11517472060
11517472075,11517472076
11517472061,11517472073
11517472073,11517472061
11517472073,11517472062
11517472073,11517472074
11517472062,11517472073
11517472062,11517472075
11517472062,11517472065
11517472065,11517472066
11517472065,11517472062
11517472065,11517472068
11517472068,11517472069
11517472068,11517472071
11517472068,11517472065
11517472069,11517472068
11517472071,11517472070
11517472071,11517472068
11517472071,11517472072
11517472070,11517472071
11517472072,11517472071
11517472092,11517472078
11517472092,11517472077
11517472092,11517472086
11517472078,11517472079
11517472078,11517472092
11517472078,11530343262
11530343262,11517472093
11530343262,11517472078
11530343262,11530343257
11530343257,11517472080
11530343257,11517472093
11530343257,11530343262
11517472086,11517472087
11517472086,11517472080
11517472086,11517472092
11517472108,11517472106
11517472116,11517472113
11530343233,11530343232
11530343235,11530343234
11530343238,11530343236
11530343242,11530343240
11530343244,11530343243
11530343254,11530343251
11530343254,11530343250
11530343254,11530343255
11530343255,11530343256
11530343255,11530343254
11530343255,11530343252
11530358294,11530358293
11530358315,11530358334
11530358315,11530358308
11530358315,11530358308
11530358334,11530358337
11530358334,11530358315
11530358334,11530358340
11530358337,11530358334
11530358353,11530358352
11530358376,11530358380
11530358376,11530358383
11530358376,11530358382
11530358383,11530358376
11530358383,11530358380
11530358383,11530358385
11530358399,11725510450
11530365474,11530365472
11530365476,11530365475
11530365493,11530365487
11530365493,11530365493
11530365493,11530365493
11547155870,11547118068
11547147555,11547147550
11547147555,11547147548
11547147555,11547147558
12480046561,11547147549
11547147550,11547147549
11547147550,11547147555
11547147550,11547147553
11547147553,11547147550
11547147553,11547147558
11547147553,11547147552
11547147552,11547147553
11547147558,11547147554
11547147558,11547147553
11547147558,11547147559
11547147558,11547147555
11547147559,11547147558
11561145026,11561145025
11561145029,11561145027
11561145029,11627254621
11561145029,11627254629
11627254618,11627254629
11627254618,11627254617
11627254618,11561145027
11627254621,11627254628
11627254621,11627254620
11627254621,11561145029
11627254629,11627254618
11627254629,11627254620
11627254629,11561145029
12054535899,11584318853
12054535899,11584318849
12054535899,12054535877
11602920595,11602920594
11614910125,11614910124
11614910128,11614910126
11614910128,11614910130
11614910128,11614910129
11614910127,11614910126
11614910129,11614910128
11614910131,11614910130
11614910134,11614910133
11614910231,11614910239
11614910263,11614910264
11614928436,11614928435
11614928445,11614928446
11614928445,11614928444
11614928445,11614928447
11614928446,11614928445
11614928447,11614928445
11614928462,11614928461
11614928464,11614928461
11614931283,11614931280
11618835396,11618835397
11618835397,11618835421
11618835397,11618835396
11618835397,11618835419
11627254533,11627254531
11627254535,11627254531
11627254589,11627254588
11627254623,11627254628
11627254623,11627254622
11627254623,11627254615
11627254626,11627254625
11627254626,11627254622
11627254626,11627254615
11627254620,11627254621
11627254620,11627254627
11627254620,11627254629
11627254627,11627254622
11627254627,11627254620
11627254627,11627254628
11627254628,11627254623
11627254628,11627254621
11627254628,11627254627
11627254622,11627254623
11627254622,11627254627
11627254622,11627254626
11627254625,11627254626
11627254642,11627254638
11627254644,11627254643
11641406110,11641406111
11641406110,11641406112
11641406110,11641406107
11641406111,11641406110
11641406112,11641406110
11641409554,11641409551
11641409556,11641409555
11641409558,11641409557
11641409560,11641409559
11641409561,11641409559
11641409707,11641409709
11641409707,11641409711
11641409707,11641409708
11641409708,11641409707
11641409710,11641409709
11641409712,11641409711
11641409734,11641409732
11641409780,11641409779
11641409780,11641409789
11641409780,11641409788
11641409788,11641409780
11641409816,11641409813
11673406994,12704205566
11673406994,11673406980
11673406994,11673406995
11673407030,11673407029
11673407030,11673407036
11673407030,11793859997
11793859997,11793859998
11793859997,11673407030
11793859997,11793860014
11688427013,11688427014
11688427013,11688427012
11688427013,11688427015
11690650042,11690717780
11690650042,11690717761
11690650042,11690650050
11690717780,11690717797
11690717780,11690650042
11690717780,11690717783
11690717761,11690650042
11690717761,11690650056
11690717761,11690717763
11690650050,11690650066
11690650050,11690650042
11690650050,11690650057
11690650066,11690650050
11690650066,11690650067
11690650066,11690650055
11690650057,11690650056
11690650057,11690650055
11690650057,11690650050
11690650056,11690717761
11690650056,11690717755
11690650056,11690650057
11690650067,11690650066
11690650067,11690650068
11690650067,11690717671
11690650068,11690717790
11690650068,11690717797
11690650068,11690650067
11690717671,11690717670
11690717671,11690717672
11690717671,11690650067
11690717790,11690717811
11690717790,11690650068
11690717790,11690717795
11690717797,11690650068
11690717797,11690717780
11690717797,11690717796
11690717670,11690717671
11690717672,11690717671
11690717677,11756504321
11690717677,11690717811
11690717677,11690717688
11756504321,11690717677
11756504321,11756504322
11756504321,11690717698
11690717811,11690717677
11690717811,11690717790
11690717811,11690717815
11690717688,11690717683
11690717688,11690717677
11690717688,11690717690
11690717682,11690717683
11690717683,11690717688
11690717683,11690717684
11690717683,11690717682
11690717684,11690717683
11690717690,11690717688
11690717722,11690717701
11690717722,11690717698
11690717722,11690717724
11690717701,11690717702
11690717701,11690717722
11690717701,11690717720
11690717702,11690717769
11690717702,11690717701
11690717702,11690717721
11690717720,11690717701
11690717769,11690717702
11690717769,11690717710
11690717769,11690717775
11690717721,11690717702
11690717709,11690717725
11690717709,11690717710
11690717709,11690717707
11690717710,11690717709
11690717710,11690717769
11690717710,11690717717
11690717717,11690717710
11690717724,11690717722
11690717764,11690717756
11690717764,11690717755
11690717764,11690717763
11690717756,11690717764
11690717756,11690717762
11690717756,11690717758
11690717762,11690717763
11690717762,11690717756
11690717762,11690717758
11690717758,11690717762
11690717758,11690717756
11690717758,11690717768
11690717768,11690717758
11690717763,11690717761
11690717763,11690717762
11690717763,11690717764
11690717775,11690717769
11690717783,11690717780
11690717795,11690717803
11690717795,11690717794
11690717795,11690717790
11690717794,11690717795
11690717803,11690717796
11690717803,11690717795
11690717803,11690717802
11690717796,11690717803
11690717796,11690717798
11690717796,11690717797
11690717798,11690717802
11690717798,11690717796
11690717798,11690717801
11690717802,11690717798
11690717802,11690717803
11690717802,11690717801
11690717801,11690717798
11690717801,11690717802
11690717801,11690717806
11690717806,11690717801
11690717815,11690717811
11702018933,11702018938
11702018933,11702018945
11702018933,11702018936
11702018945,11702018933
11702018945,11702018946
11702018945,11702018943
11702018936,11702018935
11702018936,11702018933
11702018936,11702018938
11702018952,11702018954
11702018952,11702018953
11702018952,11702018935
11702018940,11702018939
11702018943,11702018945
11702018946,11702018945
11702018946,11702018944
11702018946,11702018948
11702018948,11702018946
11702018953,11702018952
11702018955,11702018954
11702036826,11702036825
11702036850,11702036849
11702036921,11702036922
11702036924,11702036922
11702036966,11702036965
11702036966,11702036969
11702036966,11702036968
11702036969,11702036966
11702036968,11702036966
11702037069,11702037068
11702037069,11702037069
11702037069,11702037069
11724585865,11724585866
11724585865,11735178530
11724585865,11735178551
11735178551,11735178547
11735178551,11724585865
11735178551,11802020658
11735178547,11724585868
11735178547,11724585866
11735178547,11735178551
11724654729,11724654730
11724654729,11724654718
11724654729,11724654731
11724654730,11724654729
11724654730,11724654731
11724654730,11724654726
11724654731,11724654727
11724654731,11724654730
11724654731,11724654729
11725460122,11725460150
11725460122,11725604874
11725460122,11725604880
11725460150,11725460145
11725460150,11725460122
11725460150,11725460146
11725604880,11725460125
11725604880,11725604879
11725460125,11725604877
11725460125,11725460130
11725460125,11725604878
11725604877,11725604876
11725604877,11725460129
11725460130,11725460151
11725460130,11725460125
11725460130,11725460146
11725604878,11725604876
11725604878,11725604879
11725604878,11725460125
